index,nn,asset_price,strike,maturity,interest_rate,div_yield,volatility,price
1136,2500,103.5044004,100,3.910324372,0,0.014282413,0.143293525,10.87018612
1137,2500,88.88245473,100,0.345853617,0.086386763,0.058169604,0.462623672,5.763768976
1138,2500,84.38200487,100,0.482544765,0.038587989,0.075752325,0.205429363,0.572958741
1139,2500,124.5710149,100,1.745342116,0.070423844,0.056874044,0.421259828,37.22466346
1140,2500,71.48580632,100,0.569411804,0.010781226,0.002227292,0.425789729,2.113243968
1141,2500,112.5681423,100,4.165975768,0.099582111,0.09465379,0.444403522,35.32493975
1142,2500,83.47823382,100,0.950813909,0.094106018,0.09815181,0.377223631,6.114600768
1143,2500,86.09250697,100,0.148878832,0.060375943,0.054600971,0.578480009,3.091906348
1144,2500,107.5679634,100,0.858501176,0.08884005,0.027254805,0.258048098,16.88533533
1145,2500,75.83582035,100,1.724767516,0.096744686,0.003131481,0.18714797,4.06337749
1146,2500,128.5972795,100,0.703186237,0.035886494,0.022026612,0.544018772,37.98776338
1147,2500,124.7682187,100,0.506233729,0.014446092,0.000317726,0.466591591,30.82092674
1148,2500,82.41602937,100,0.6779532,0.061496486,0.034018716,0.352324949,4.259654959
1149,2500,109.1336484,100,0.249794026,0.039626416,0.076863766,0.395594868,12.95429652
1150,2500,78.14514111,100,0.953994441,0.031240959,0.051151548,0.446060113,6.153149235
1151,2500,99.36055309,100,1.829364928,0,0.044467527,0.260885032,10.49665792
1152,2500,126.6309786,100,0.767673737,0.009031274,0.07993251,0.429944744,30.0736895
1153,2500,118.2276047,100,0.783030096,0.032498698,0.080423628,0.566784018,29.11712951
1154,2500,98.80567854,100,0.564031548,0.02805566,0.042401684,0.47417396,12.9165511
1155,2500,106.3768978,100,2.958346805,0.058305353,0.071768731,0.538835623,34.01141918
1156,2500,126.3919683,100,0.157511504,0.064659227,0.052018438,0.197500028,26.40277395
1157,2500,93.82337261,100,0.704929734,0.038637584,0.021951576,0.391891079,10.0834392
1158,2500,103.5064024,100,0.596837814,0.047585771,0.006681476,0.116750627,7.290272361
1159,2500,127.6905135,100,1.760111236,0,0.053506134,0.430967578,36.080444
1160,2500,106.3086159,100,0.559107328,0.029025526,0.088307144,0.459200367,15.58735974
1161,2500,95.70238288,100,1.915026304,0.094438068,0.036829114,0.359135864,19.96604423
1162,2500,115.6044711,100,3.079354001,0.093969363,0.08808695,0.208943125,21.83821523
1163,2500,127.9091165,100,0.659215713,0,0.082847063,0.513493578,32.50534749
1164,2500,114.1357898,100,0.703385484,0.033005879,0.081955138,0.577547273,25.88360437
1165,2500,120.2941585,100,0.355342143,0.098853634,0.090135266,0.117346104,20.2941585
1166,2500,128.527517,100,3.114227366,0.035337527,0.087722151,0.116894394,28.52751703
1167,2500,116.1544863,100,2.032141377,0.087064908,0.041056731,0.432320678,36.5508011
1168,2500,115.3339676,100,0.557481708,0.044109768,0.010998665,0.586150156,28.11574298
1169,2500,125.9871788,100,4.760613033,0.070247548,0.098375827,0.164891782,26.01966132
1170,2500,102.5792411,100,0.49910658,0.06014094,0.054016207,0.285656092,9.428140843
1171,2500,77.3611781,100,0.890953735,0,0.081354822,0.573506777,7.773805912
1172,2500,113.5039592,100,3.705471049,0.052962698,0.068578958,0.21562159,20.10694466
1173,2500,77.41661419,100,0.916336304,0.076416598,0.085222522,0.477319557,6.538246885
1174,2500,94.11670419,100,0.427635575,0,0.073007465,0.329666183,4.717164403
1175,2500,108.0482889,100,0.970989183,0,0.077726452,0.539399404,22.26865913
1176,2500,95.46819919,100,0.845433217,0,0.072709616,0.213282795,3.776826636
1177,2500,103.1548977,100,0.594726708,0.016117464,0.064040046,0.248266213,8.087230948
1178,2500,73.23030087,100,0.595305272,0,0.06765535,0.495393436,3.128769921
1179,2500,116.7923072,100,0.374375853,0.08782166,0.048722842,0.555701051,24.96419665
1180,2500,102.0788091,100,0.416191395,0,0.074781777,0.594145463,14.92821084
1181,2500,124.4602429,100,0.956024159,0.055824007,0.045742451,0.447571546,33.44097547
1182,2500,123.5961739,100,0.893514858,0.091264968,0.038599983,0.59694719,39.531714
1183,2500,104.3445667,100,0.130007402,0.002068014,0.000929022,0.552063537,10.46289949
1184,2500,116.2135769,100,0.95687437,0.030021816,0.081657353,0.496135629,26.48915538
1185,2500,123.8237491,100,4.487171761,0.048854051,0.084358676,0.440145237,40.0610807
1186,2500,85.58173711,100,0.148791705,0.065885073,0.024417804,0.317695541,0.605277936
1187,2500,114.1144053,100,0.170171758,0,0.055614999,0.159590671,14.11440534
1188,2500,109.3932341,100,0.148711621,0.013029552,0.027743658,0.153062233,9.451612964
1189,2500,98.13610539,100,0.191175119,0.020491698,0.071064636,0.361998637,4.960165494
1190,2500,118.2873188,100,0.383345803,0.059472997,0.017802243,0.409393263,23.43539867
1191,2500,70.13727047,100,3.360336529,0.039932843,0.094453204,0.534116457,12.82036993
1192,2500,80.10668344,100,0.318129045,0.032515169,0.08611248,0.536724749,3.271699827
1193,2500,111.2974209,100,1.65627115,0,0.064331662,0.30008671,17.56991961
1194,2500,112.7909864,100,0.873534947,0.075367073,0.057501032,0.289273465,19.0488891
1195,2500,102.1064489,100,3.681383929,0,0.068592612,0.377544055,19.94346088
1196,2500,115.0885258,100,1.755861331,0.07908736,0.02215805,0.413876145,35.16136106
1197,2500,82.30741504,100,2.364056441,0.003977954,0.079538687,0.185918119,1.356536817
1198,2500,106.0706037,100,3.408858432,0,0.064386622,0.364909318,21.30386309
1199,2500,118.7223845,100,1.195287933,0.059466656,0.003259179,0.209628618,26.96318481
1200,2500,80.46481111,100,1.843952869,0,0.061384178,0.19839764,1.37179816
1201,2500,92.811805,100,0.92223082,0.090688654,0.003498228,0.430782473,15.38578107
1202,2500,70.06531788,100,0.604707643,0.082681963,0.012686211,0.534494033,4.348130204
1203,2500,87.79143897,100,0.335600682,0.056747834,0.042817804,0.293807141,2.097612315
1204,2500,127.4074316,100,0.418366352,0.039022753,0.024373858,0.428832858,30.8599945
1205,2500,90.73931766,100,0.736845388,0.043442533,0.087715791,0.522378316,11.194703
1206,2500,92.81844421,100,0.498925266,0.060652677,0.007271244,0.300330349,5.937669118
1207,2500,98.6128085,100,0.190910625,0.088441571,0.029241034,0.252392081,4.188187237
1208,2500,128.4589524,100,0.238951272,0,0.050266235,0.205155323,28.45895235
1209,2500,90.95732872,100,0.646492821,0.027367593,0.052621456,0.463245542,9.303769564
1210,2500,75.59914901,100,0.888375582,0.035152239,0.020668041,0.246341798,1.219244974
1211,2500,74.71355088,100,1.207704762,0.002628928,0.001448606,0.463373751,7.646228967
1212,2500,112.9500183,100,0.927925179,0.053006611,0.048864573,0.334382925,20.55631643
1213,2500,76.64785878,100,0.477596335,0.05091784,0.081661444,0.433025184,2.386957142
1214,2500,121.7155973,100,0.372430003,0.090087969,0.005739432,0.502066336,29.12703167
1215,2500,127.7076952,100,0.238432718,0.040707653,0.087625468,0.332021684,27.72491962
1216,2500,81.18330437,100,1.022324489,0.014453686,0.032406103,0.163288157,0.572972621
1217,2500,84.20602278,100,0.404258274,0.032425481,0.045086321,0.464684718,4.500802228
1218,2500,90.01224364,100,3.785440187,0.026397066,0.058023249,0.231985741,8.236881216
1219,2500,116.4373054,100,0.954621593,0.07468166,0.063613901,0.242144558,20.17801868
1220,2500,106.3174071,100,2.569953033,0.00193326,0.024743287,0.393015577,25.63961605
1221,2500,79.18410102,100,0.470381238,0.009887031,0.082900891,0.273654835,0.581748646
1222,2500,109.7665576,100,0.196247213,0,0.095457611,0.510316544,14.04937239
1223,2500,96.06261153,100,0.349631202,0,0.035029554,0.411626392,7.171444991
1224,2500,77.77711743,100,1.291535565,0.068615866,0.098156823,0.546536891,10.39405001
1225,2500,71.18571768,100,0.895974088,0.0984564,0.03426859,0.564482401,7.888754377
1226,2500,116.8062831,100,4.601112267,0.074274558,0.083651077,0.523298951,43.41157967
1227,2500,124.5182236,100,0.40363501,0.020876982,0.003225098,0.432247142,28.68614609
1228,2500,107.170349,100,0.189678073,0.090292512,0.010381478,0.512074678,14.08297917
1229,2500,99.75229994,100,0.106103747,0.031071982,0.098848224,0.256256423,2.900569961
1230,2500,104.7597574,100,1.446132499,0.024297025,0.087037122,0.40020375,17.49869958
1231,2500,94.62690398,100,0.160815423,0.080606659,0.02375114,0.271361126,2.333372149
1232,2500,124.5457116,100,0.1851381,0.066028027,0.020763059,0.288923976,25.46329298
1233,2500,129.7202867,100,0.565641785,0.00433081,0.070760941,0.479186651,32.85189764
1234,2500,79.95346733,100,0.538118709,0,0.03606565,0.345577781,2.034927685
1235,2500,75.65841243,100,0.916619328,0,0.018132626,0.47217609,5.972488966
1236,2500,88.32773214,100,0.963534359,0.079054369,0.015491546,0.451069256,13.07355326
1237,2500,88.26647038,100,2.746346793,0,0.024651034,0.321936147,12.09593511
1238,2500,74.74871436,100,0.636702234,0,0.057663604,0.555515202,5.039283966
1239,2500,109.1341833,100,0.194015003,0.042847759,0.099170001,0.331655284,11.02765706
1240,2500,108.4522173,100,0.770549419,0,0.050367619,0.427400661,18.04913931
1241,2500,121.6569453,100,0.732391673,0.052352044,0.037966242,0.40267179,28.34319496
1242,2500,83.61106875,100,0.718837859,0,0.09790036,0.281744719,1.738940022
1243,2500,117.3382316,100,0.996800199,0.081145079,0.079492155,0.244756901,20.49113859
1244,2500,100.7960877,100,1.506653257,0.053190033,0.071593125,0.324046625,14.16075669
1245,2500,128.9715511,100,3.683443085,0.008018619,0.093682133,0.291104841,30.21969085
1246,2500,101.2231717,100,0.996068069,0.046625359,0.08852827,0.306912421,10.74154416
1247,2500,79.36018941,100,3.480445638,0,0.039836706,0.147640439,1.117373521
1248,2500,81.02471719,100,0.498207268,0.052950951,0.02492308,0.36950696,2.988640112
1249,2500,88.30859116,100,0.91511229,0.025525145,0.064976968,0.379918687,7.249208769
1250,2500,105.4038168,100,3.155706224,0.064464449,0.023114174,0.279091555,26.95304547
1251,2500,70.56312151,100,0.269079515,0.046853048,0.083830341,0.590069363,1.498151198
1252,2500,111.9405317,100,0.589724205,0.04868983,0.007905026,0.554274763,25.58812399
1253,2500,106.4123763,100,0.205673728,0.053235735,0.016417981,0.527940142,13.74583036
1254,2500,77.56150023,100,0.808863211,0,0.052497417,0.537605513,6.906713766
1255,2500,94.67393202,100,0.17276141,0.080994682,0.07126339,0.154542206,0.708052931
1256,2500,94.87644922,100,3.487284772,0.009375531,0.064755812,0.418904646,19.43570999
1257,2500,106.1682997,100,2.905505743,0.066843307,0.059148268,0.418661538,29.02633404
1258,2500,80.14741462,100,1.852210836,0.016276663,0.072575276,0.178275859,0.947461812
1259,2500,120.6356872,100,0.336680295,0.01938543,0.039742083,0.412888518,23.29850192
1260,2500,85.48679536,100,3.399080902,0,0.035842764,0.281535208,9.018948263
1261,2500,103.2289299,100,0.341966311,0,0.01788476,0.550265295,14.33814229
1262,2500,99.51219247,100,0.434354985,0.061700183,0.046605224,0.50212377,12.90636695
1263,2500,78.19798194,100,0.49209944,0.003530253,0.029972077,0.38901646,2.198327322
1264,2500,79.16709241,100,2.787783601,0.011603494,0.088622818,0.234750005,2.400195552
1265,2500,83.40522925,100,4.593238501,0,0.067329913,0.225427521,4.241206221
1266,2500,126.217739,100,2.57494521,0.030982087,0.043689572,0.574464902,49.6146535
1267,2500,105.9449863,100,4.789556926,0.004103244,0.094887414,0.440554711,24.88079889
1268,2500,95.95278317,100,0.878061671,0.02419712,0.009280854,0.246912771,7.594563544
1269,2500,90.6828695,100,4.056706814,0.053512073,0.038478018,0.211504521,12.1056978
1270,2500,126.0364108,100,2.062576055,0.027500979,0.038983412,0.266777862,30.67089775
1271,2500,110.2703978,100,3.135881306,0.098132211,0.060753499,0.113978866,18.87606284
1272,2500,115.5676241,100,4.967371355,0.00287861,0.014604102,0.463834826,46.5807857
1273,2500,114.2052524,100,3.916188359,0.057464945,0.017461063,0.447275482,47.0663629
1274,2500,89.43710465,100,4.261776023,0.059522647,0.04616845,0.329972637,18.8656678
1275,2500,108.2124512,100,1.214951191,0.094940746,0.09603819,0.458673593,23.14056702
1276,2500,80.49167354,100,0.760556366,0.034876566,0.010514105,0.55111713,9.446071977
1277,2500,113.0967878,100,0.382520721,0.02795344,0.094464673,0.299481135,14.63509321
1278,2500,103.4343238,100,4.128610151,0.08489885,0.003627639,0.39807959,45.38518564
1279,2500,95.95579221,100,0.332246124,0,0.030607091,0.132732286,1.144851062
1280,2500,107.3023661,100,0.904054403,0.064657309,0.039816238,0.164966476,11.82835593
1281,2500,72.75726717,100,0.962357984,0.070380519,0.042436117,0.466545613,5.800437057
1282,2500,116.8756993,100,0.199040542,0.035840038,0.045344356,0.280475135,17.37082767
1283,2500,110.5039893,100,0.728940297,0.046062662,0.000687099,0.341218019,20.0875036
1284,2500,91.89256657,100,3.525552176,0.006611903,0.088749814,0.488768141,19.64564517
1285,2500,116.0095263,100,4.593302825,0.095978078,0.094688345,0.46357559,39.08772376
1286,2500,123.8815904,100,0.860824085,0.075916157,0.093122872,0.589094166,35.31466482
1287,2500,96.81743795,100,4.721567822,0,0.083388607,0.569397926,29.10010215
1288,2500,105.2234363,100,0.84084887,0.025352278,0.096161163,0.284819715,10.7441925
1289,2500,89.34992435,100,3.46829916,0.008393962,0.049051193,0.439112063,19.31109545
1290,2500,87.96826411,100,3.213231446,0.077581246,0.089700832,0.395979762,16.03140344
1291,2500,102.8594353,100,0.369736869,0.06847737,0.099182983,0.399484148,10.5443131
1292,2500,84.90920359,100,0.290280187,0.085574592,0.009783908,0.340008416,2.093441385
1293,2500,101.2524946,100,0.194069904,0,0.084663247,0.494517125,8.611726438
1294,2500,111.4811524,100,0.212773532,0.041603181,0.055513116,0.288873649,12.85576485
1295,2500,105.3763863,100,4.319989964,0.07261928,0.014207404,0.319559103,37.63507527
1296,2500,129.5910253,100,0.338845842,0,0.048075637,0.314190179,29.63040997
1297,2500,109.0226916,100,4.822188682,0.006213313,0.062764735,0.401619133,28.12503802
1298,2500,88.62437027,100,3.779436652,0.051983694,0.034354561,0.569098323,32.3491134
1299,2500,79.58204404,100,1.826153682,0.069861075,0.057176057,0.56609668,16.74013121
1300,2500,113.0336303,100,0.614891251,0.091301377,0.097655923,0.596373788,25.59169643
1301,2500,91.55683416,100,1.191832686,0.01361838,0.02957539,0.548655627,17.51840713
1302,2500,71.77033472,100,2.001094368,0.024419512,0.099944897,0.287022901,1.959413282
1303,2500,96.30036337,100,0.602190183,0.080878614,0.060354176,0.319097636,8.134753415
1304,2500,94.26235196,100,0.779545358,0.050907328,0.07256763,0.509529215,13.43947655
1305,2500,90.22689297,100,0.156426413,0.013053358,0.044594398,0.434017797,2.621362404
1306,2500,95.3653533,100,0.440695664,0.088227651,0.09726862,0.550755918,11.44064317
1307,2500,102.5267032,100,0.909861041,0,0.046288926,0.375628675,13.74905647
1308,2500,116.1891822,100,3.222069298,0.083462293,0.068012102,0.280409121,28.30107348
1309,2500,86.39681387,100,0.652773723,0.079237549,0.074670692,0.532733515,9.652238244
1310,2500,91.8411554,100,0.298027177,0,0.029724203,0.362231448,3.896645585
1311,2500,128.8541625,100,0.903051274,0.040487444,0.06469791,0.586844797,39.54827176
1312,2500,91.06425993,100,0.822635678,0,0.084927245,0.341182216,5.754039484
1313,2500,124.8446236,100,0.148933977,0.096810903,0.070496874,0.342161977,25.24064729
1314,2500,122.6233754,100,0.56329443,0.031101657,0.006017416,0.461910419,30.00578884
1315,2500,120.2031195,100,2.869151098,0,0.022062481,0.1024402,20.20311953
1316,2500,103.2373812,100,4.751590514,0.078009573,0.091269742,0.22428972,15.18280396
1317,2500,100.8913851,100,0.915623498,0.020611198,0.099897631,0.383609089,11.95141254
1318,2500,123.3163356,100,0.205822833,0,0.06931229,0.464973351,24.38138989
1319,2500,91.62425662,100,4.219370746,0.016500186,0.091381414,0.308583659,10.44709789
1320,2500,106.9205726,100,0.101729847,0.068047517,0.066122786,0.327931255,8.596274432
1321,2500,104.2682561,100,0.712697676,0,0.069021478,0.525324836,17.74520886
1322,2500,117.3507709,100,0.382241316,0.01684057,0.049833982,0.233431146,17.69100515
1323,2500,112.3312594,100,0.834973666,0,0.057653889,0.232281338,14.12198953
1324,2500,109.3061732,100,0.346563719,0.060543557,0.040705709,0.330596635,13.84459694
1325,2500,105.9989026,100,4.093535309,0.0211233,0.044906863,0.495586636,35.56917842
1326,2500,123.4762697,100,3.54187466,0.031505862,0.021628501,0.450174521,48.05556696
1327,2500,98.87499596,100,0.429879235,0.026758537,0.040168556,0.219917971,4.884026547
1328,2500,125.4130757,100,0.965149445,0.025212356,0.027424691,0.483921482,35.40637728
1329,2500,119.5555532,100,0.485425865,0.080808145,0.061718624,0.22349671,20.82145552
1330,2500,84.31611703,100,0.867727727,0.043403864,0.041694055,0.592817097,12.77648746
1331,2500,72.96152175,100,0.70405696,0.027541932,0.020099589,0.263711856,0.677176423
1332,2500,123.2007658,100,0.144230418,0.017741677,0.085829917,0.309801961,23.20076584
1333,2500,115.5353536,100,0.737075794,0,0.021397129,0.10669926,15.53535356
1334,2500,90.29580298,100,0.260613278,0.035540742,0.08804822,0.342194486,2.518336789
1335,2500,117.4495381,100,1.178492058,0.027214238,0.005115066,0.420369662,30.78602077
1336,2500,114.1960269,100,0.551995706,0,0.011212317,0.556726906,25.11257308
1337,2500,85.73956315,100,0.246581123,0.002819646,0.003886983,0.364775338,1.83590091
1338,2500,105.4295027,100,0.350675966,0,0.028741595,0.349974604,10.91788807
1339,2500,92.28164544,100,0.431823089,0.055456374,0.002119432,0.103031922,0.711012333
1340,2500,81.98839907,100,1.986243442,0.012536482,0.036693906,0.482717895,14.27817803
1341,2500,112.6183662,100,0.163918142,0,0.080294782,0.314947118,13.18464334
1342,2500,73.72819044,100,0.218344415,0.062592923,0.077754383,0.556061848,1.265169827
1343,2500,128.4742702,100,0.815495326,0.048012201,0.042014416,0.464548338,35.83819482
1344,2500,77.7239358,100,4.781290479,0.010356265,0.069664525,0.434486212,13.96710666
1345,2500,96.75300416,100,0.533602976,0.066884373,0.07981769,0.165599182,2.976440901
1346,2500,128.4221625,100,0.332921488,0.049706892,0.026436029,0.341668794,29.92222208
1347,2500,116.6235159,100,3.716630598,0.045238827,0.069366795,0.515768563,40.827637
1348,2500,95.99489759,100,0.600019837,0.083959368,0.005841595,0.494443374,14.77166467
1349,2500,89.51860088,100,0.942073661,0,0.074599144,0.409128338,8.028284931
1350,2500,98.14068745,100,0.687393334,0.041195542,0.018329932,0.316642955,9.988848107
1351,2500,95.90106207,100,1.248493667,0.043623417,0.054277936,0.107645854,2.425453422
1352,2500,113.7986531,100,0.165904124,0.048175745,0.03463751,0.140534279,13.96502142
1353,2500,92.22474276,100,0.192735926,0.079561956,0.037744154,0.291296819,2.147962647
1354,2500,121.3020045,100,3.049130104,0.062948421,0.046544155,0.445696848,42.6918441
1355,2500,95.22774228,100,0.453980295,0.000732321,0.013712198,0.381367059,7.533813203
1356,2500,95.24949042,100,0.902661124,0.059625944,0.040018134,0.566350612,18.44354451
1357,2500,115.695879,100,0.219539518,0.031259638,0.06511435,0.353139411,16.99718473
1358,2500,119.982043,100,0.400911109,0.049472717,0.023357576,0.237125263,21.59100977
1359,2500,113.2328848,100,0.18209279,0.065451237,0.034234291,0.161075671,13.7959795
1360,2500,75.12782885,100,0.370994038,0.089425178,0.063343571,0.426250577,1.601716938
1361,2500,91.89239556,100,0.397317082,0,0.059234811,0.250134485,2.254516714
1362,2500,70.26766888,100,3.954915917,0.056243212,0.085073676,0.232264419,2.686841244
1363,2500,97.49805586,100,0.169590509,0.040210864,0.065719007,0.268858057,3.046651145
1364,2500,71.80741474,100,0.952942608,0.070299282,0.044109667,0.567350585,7.942405487
1365,2500,118.0861366,100,0.77173205,0.085526607,0.033672498,0.355083277,26.34861505
1366,2500,111.0279005,100,0.86808745,0.001916667,0.010633826,0.394579302,21.01303471
1367,2500,126.7114483,100,1.178678495,0.020523908,0.018038036,0.321304692,32.16036849
1368,2500,93.12997997,100,0.479146537,0.017991238,0.038066378,0.379131145,6.619433281
1369,2500,100.2973113,100,0.777779172,0.026894888,0.072211024,0.163642012,4.528138467
1370,2500,112.1288193,100,0.482836886,0.004380678,0.097732065,0.196810991,12.18202661
1371,2500,96.5992536,100,0.587974824,0.076483289,0.011720543,0.391074385,11.58169589
1372,2500,77.56989799,100,0.97356182,0.056234459,0.064641389,0.559184146,9.35992589
1373,2500,91.3886662,100,0.406218035,0.050120976,0.037303989,0.199175292,1.794625379
1374,2500,77.08143896,100,0.548682577,0.035527668,0.057551667,0.50845641,4.417408833
1375,2500,84.28533471,100,0.511193243,0.052500211,0.077116308,0.531674466,6.870667803
1376,2500,72.9230488,100,4.750452135,0.007263381,0.097884491,0.365556729,6.589191122
1377,2500,115.4887225,100,0.484013152,0.095590911,0.091575077,0.205912006,16.45073649
1378,2500,118.9618555,100,0.865099898,0.061723247,0.013213047,0.477559219,32.18235206
1379,2500,75.77235568,100,1.153278829,0.05322621,0.094810224,0.298823609,2.156539846
1380,2500,113.6416639,100,0.69750608,0.045523267,0.02230136,0.551821239,27.44652119
1381,2500,87.16286482,100,0.566520705,0,0.087901616,0.405132269,4.743777087
1382,2500,76.77213611,100,3.096939689,0.085693584,0.065023444,0.503104641,18.17872938
1383,2500,117.9420418,100,0.366795052,0.002951617,0.044171476,0.571426536,24.56766083
1384,2500,74.59633378,100,0.767522232,0.05309277,0.078716647,0.386321693,2.689211883
1385,2500,88.28613131,100,4.901173592,0.086138071,0.075363841,0.562064891,30.95933659
1386,2500,127.8092968,100,0.622418323,0.070304981,0.084487265,0.428922082,31.57509145
1387,2500,125.8415595,100,0.578253669,0.010296535,0.016666241,0.586577197,34.93898593
1388,2500,115.3662517,100,0.976713775,0.020561373,0.072257007,0.541811348,27.9242421
1389,2500,119.3590405,100,0.76179496,0.066588943,0.034339064,0.230184594,22.96753576
1390,2500,92.72961304,100,0.225513188,0.097805537,0.067836294,0.51522057,6.319693157
1391,2500,78.19782057,100,2.495019474,0.03720678,0.008269155,0.233862349,6.3382216
1392,2500,85.58881393,100,0.365072866,0,0.046347502,0.29025815,1.400503254
1393,2500,125.5002436,100,1.668004794,0,0.075433737,0.292537939,26.87430356
1394,2500,109.2753826,100,0.509925031,0.028980174,0.005753312,0.401193258,17.74256372
1395,2500,92.6859707,100,0.887768587,0.089260274,0.088451152,0.565739416,15.82076587
1396,2500,91.68104978,100,0.731445166,0.032014291,0.000139571,0.151381713,2.455770022
1397,2500,105.623478,100,0.288439049,0.093300157,0.059446636,0.296672691,10.14323416
1398,2500,115.5528916,100,0.557426858,0,0.014605209,0.128108385,15.55981976
1399,2500,86.78852394,100,0.706780395,0,0.078008704,0.310974033,3.251378223
1400,2500,87.26507484,100,0.189129214,0.028284348,0.053811228,0.444122418,2.432277714
1401,2500,110.5805676,100,0.253088349,0.096744098,0.056959443,0.394785645,15.10972606
1402,2500,121.8962006,100,0.568914122,0,0.099410823,0.414210951,24.28429112
1403,2500,110.0849103,100,0.945471549,0.059515581,0.048120272,0.273698574,16.83448304
1404,2500,127.7197725,100,2.768300087,0.095769275,0.067638362,0.268203572,36.1237611
1405,2500,119.8259305,100,1.620965283,0.052330532,0.046414032,0.569938469,40.14924758
1406,2500,91.24230557,100,0.333848674,0.018971854,0.018673814,0.515815218,7.43787931
1407,2500,88.54148171,100,0.10854975,0.078134331,0.083674723,0.517845469,2.207850721
1408,2500,86.99438726,100,0.572728316,0.044963584,0.071486611,0.365757125,4.549936823
1409,2500,108.1386104,100,0.345494452,0.028658915,0.080618792,0.191038717,8.886199489
1410,2500,114.8060469,100,0.789865547,0.028239983,0.069533141,0.552450323,26.69314929
1411,2500,70.95922363,100,0.832815925,0,0.02143526,0.39093399,2.420002838
1412,2500,118.4930094,100,0.713932702,0.002932411,0.027966214,0.508668627,28.01053381
1413,2500,81.25649823,100,0.88584785,0,0.093146057,0.372190077,3.669088206
1414,2500,97.54489129,100,0.574354647,0.008319525,0.035856563,0.265602214,6.106272059
1415,2500,112.0056163,100,0.53764479,0,0.013727033,0.295200934,15.88295259
1416,2500,109.5861558,100,2.939811051,0.003429626,0.045640108,0.56502661,37.09547445
1417,2500,93.14486408,100,0.528454089,0,0.053405833,0.563423773,11.36499107
1418,2500,99.11736702,100,0.802463436,0,0.039021976,0.551237094,17.50289511
1419,2500,122.1981351,100,1.782642357,0.08163402,0.030749162,0.537208772,45.26648239
1420,2500,110.0498909,100,0.182095129,0.033799721,0.073130816,0.284127374,11.13638593
1421,2500,75.39590876,100,3.795084055,0.052526936,0.047073753,0.46716118,17.68439679
1422,2500,117.6998985,100,0.988392461,0.020913348,0.093333491,0.170669718,17.69989847
1423,2500,124.5266908,100,0.494535832,0.07339791,0.083358996,0.440182757,28.369757
1424,2500,83.11500476,100,2.520930472,0.069328266,0.072266528,0.34867632,10.8232693
1425,2500,89.76432802,100,3.045921183,0.017183807,0.000134406,0.409837397,23.28044179
1426,2500,110.5558425,100,0.466493294,0.066159273,0.054302394,0.304542045,15.00552435
1427,2500,126.2317345,100,0.49565765,0.076460237,0.057022386,0.439351395,30.68980759
1428,2500,104.2420319,100,0.365376621,0.024888369,0.063480417,0.223475834,7.132085479
1429,2500,108.090313,100,0.578605616,0.017298936,0.066812036,0.56766619,20.40857257
1430,2500,108.3272731,100,2.482423779,0.062981787,0.088967909,0.447192121,27.06134411
1431,2500,88.4163347,100,1.251505024,0.016782771,0.09497645,0.416906989,8.998693007
1432,2500,101.0750301,100,3.423441746,0.070107887,0.09428576,0.477636224,26.86633325
1433,2500,128.9150144,100,4.856482384,0.005862558,0.091863283,0.472359075,41.60714239
1434,2500,116.2796028,100,0.131438145,0.057821661,0.054052612,0.510497273,18.54522073
1435,2500,102.7547732,100,0.478093179,0.020541367,0.018229773,0.527253711,16.01029307
1436,2500,119.743802,100,3.56628143,0.074011774,0.038876219,0.229843156,33.15279984
1437,2500,129.7854165,100,0.260945804,0.092893567,0.095912756,0.536397925,32.08806851
1438,2500,85.61053925,100,0.222755583,0.059812731,0.054446538,0.312287093,1.025632153
1439,2500,126.6203699,100,0.399248816,0.066103376,0.030310182,0.114593089,27.70253361
1440,2500,88.30969849,100,0.186963961,0.020593276,0.082388365,0.290544006,0.842878435
1441,2500,102.3508269,100,0.851676197,0.078608624,0.002512693,0.590092729,25.56464561
1442,2500,109.3737097,100,0.876862238,0.026358118,0.028469363,0.323696428,17.42319733
1443,2500,125.5844294,100,0.583788001,0.000288775,0.074912073,0.187389332,25.58442943
1444,2500,76.82738845,100,3.688486829,0.04924157,0.096022749,0.163506947,1.01383936
1445,2500,89.80070207,100,0.152901792,0.094767636,0.026452048,0.280656701,1.062466535
1446,2500,109.7524224,100,2.473990817,0.068531562,0.095362463,0.116220997,10.39944121
1447,2500,97.69314303,100,0.542651557,0.027796484,0.087705814,0.306220241,6.475597688
1448,2500,122.9401937,100,0.90750137,0.080376499,0.033517243,0.428584108,33.35707136
1449,2500,105.0689827,100,2.99860109,0.037436014,0.0924757,0.561547102,31.06561868
1450,2500,86.86181663,100,1.280706747,0.040978709,0.055504484,0.229704016,3.83531436
1451,2500,80.18583532,100,0.376478273,0.036697108,0.004876539,0.520497656,4.349299651
1452,2500,105.4144929,100,0.80089883,0.007201933,0.011066346,0.383923192,16.62545341
1453,2500,74.01924585,100,0.767294291,0.023090984,0.075716596,0.282922898,0.812671129
1454,2500,90.62754528,100,0.651405294,0.030802943,0.069033889,0.491410763,9.696907804
1455,2500,114.1608828,100,0.709552004,0.023995458,0.001001857,0.278650353,19.72041943
1456,2500,111.1573765,100,2.517548411,0.096205554,0.069887267,0.563804366,39.33177505
1457,2500,123.1605211,100,0.184724426,0.033079827,0.025749513,0.490672827,25.15245615
